ts,tracked50_views,n_videos
2026-08-25T18:15:14+00:00,3435711,46
2026-08-25T18:16:14+00:00,3435713,46
2026-08-25T18:17:14+00:00,3435713,46
2026-08-25T18:18:14+00:00,3435721,46
2026-08-25T18:19:14+00:00,3435726,46
2026-08-25T18:20:15+00:00,3435706,46
2026-08-25T18:21:15+00:00,3435738,46
2026-08-25T18:22:15+00:00,3435732,46
2026-08-25T18:23:15+00:00,3435735,46
2026-08-25T18:24:15+00:00,3435740,46
2026-08-25T18:25:15+00:00,3435744,46
2026-08-25T18:26:15+00:00,3435744,46
2026-08-25T18:27:16+00:00,3435744,46
2026-08-25T18:28:16+00:00,3435746,46
2026-08-25T18:29:16+00:00,3435752,46
2026-08-25T18:30:16+00:00,3435758,46
2026-08-25T18:31:16+00:00,3435758,46
2026-08-25T18:32:16+00:00,3435758,46
2026-08-25T18:33:16+00:00,3435763,46
2026-08-25T18:34:16+00:00,3435771,46
2026-08-25T18:35:17+00:00,3435772,46
2026-08-25T18:36:17+00:00,3435772,46
2026-08-25T18:37:17+00:00,3435772,46
2026-08-25T18:38:17+00:00,3435781,46
2026-08-25T18:39:17+00:00,3435789,46
2026-08-25T18:40:17+00:00,3435799,46
2026-08-25T18:41:17+00:00,3435799,46
2026-08-25T18:42:17+00:00,3435799,46
2026-08-25T18:43:17+00:00,3435805,46
2026-08-25T18:44:18+00:00,3435807,46
2026-08-25T18:45:18+00:00,3435817,46
2026-08-25T18:46:18+00:00,3435812,46
2026-08-25T18:47:18+00:00,3435815,46
2026-08-25T18:48:18+00:00,3435821,46
2026-08-25T18:49:18+00:00,3435831,46
2026-08-25T18:50:18+00:00,3435837,46
2026-08-25T18:51:18+00:00,3435835,46
2026-08-25T18:52:18+00:00,3435837,46
2026-08-25T18:53:19+00:00,3435839,46
2026-08-25T18:54:19+00:00,3435848,46
2026-08-25T18:55:19+00:00,3435858,46
2026-08-25T18:56:19+00:00,3435857,46
2026-08-25T18:57:33+00:00,3435856,46
2026-08-25T18:58:33+00:00,3435872,46
2026-08-25T18:59:33+00:00,3435878,46
2026-08-25T19:00:34+00:00,3435876,46
2026-08-25T19:01:34+00:00,3435887,46
2026-08-25T19:02:34+00:00,3435876,46
2026-08-25T19:03:34+00:00,3435876,46
2026-08-25T19:04:34+00:00,3435899,46
2026-08-25T19:05:34+00:00,3435899,46
2026-08-25T19:06:34+00:00,3435899,46
2026-08-25T19:07:35+00:00,3435908,46
2026-08-25T19:08:35+00:00,3435912,46
2026-08-25T19:09:35+00:00,3435909,46
2026-08-25T19:10:35+00:00,3435920,46
2026-08-25T19:11:35+00:00,3435912,46
2026-08-25T19:12:35+00:00,3435925,46
2026-08-25T19:13:35+00:00,3435951,46
2026-08-25T19:14:35+00:00,3435965,46
2026-08-25T19:15:36+00:00,3435965,46
2026-08-25T19:16:36+00:00,3435965,46
2026-08-25T19:17:36+00:00,3435959,46
2026-08-25T19:18:36+00:00,3435984,46
2026-08-25T19:19:36+00:00,3435986,46
2026-08-25T19:20:36+00:00,3435986,46
2026-08-25T19:21:36+00:00,3435995,46
2026-08-25T19:22:36+00:00,3436000,46
2026-08-25T19:23:36+00:00,3436000,46
2026-08-25T19:24:37+00:00,3436021,46
2026-08-25T19:25:37+00:00,3436029,46
2026-08-25T19:26:37+00:00,3436029,46
2026-08-25T19:27:37+00:00,3436013,46
2026-08-25T19:28:37+00:00,3436036,46
2026-08-25T19:29:37+00:00,3436043,46
2026-08-25T19:30:37+00:00,3436048,46
2026-08-25T19:31:37+00:00,3436049,46
2026-08-25T19:32:38+00:00,3436048,46
2026-08-25T19:33:38+00:00,3436053,46
2026-08-25T19:34:38+00:00,3436046,46
2026-08-25T19:35:38+00:00,3436043,46
2026-08-25T19:36:38+00:00,3436046,46
2026-08-25T19:37:38+00:00,3436049,46
2026-08-25T19:38:38+00:00,3436053,46
2026-08-25T19:39:38+00:00,3436054,46
2026-08-25T19:40:39+00:00,3436050,46
2026-08-25T19:41:39+00:00,3436054,46
2026-08-25T19:42:39+00:00,3436055,46
2026-08-25T19:43:39+00:00,3436056,46
2026-08-25T19:44:39+00:00,3436060,46
2026-08-25T19:45:39+00:00,3436061,46
2026-08-25T19:46:39+00:00,3436056,46
2026-08-25T19:47:39+00:00,3436059,46
2026-08-25T19:48:40+00:00,3436070,46
2026-08-25T19:49:40+00:00,3436083,46
2026-08-25T19:50:40+00:00,3436078,46
2026-08-25T19:51:40+00:00,3436082,46
2026-08-25T19:52:40+00:00,3436081,46
2026-08-25T19:53:40+00:00,3436129,46
2026-08-25T19:54:40+00:00,3436134,46
2026-08-25T19:55:40+00:00,3436138,46
2026-08-25T19:56:41+00:00,3436134,46
2026-08-25T19:57:41+00:00,3436140,46
2026-08-25T19:58:41+00:00,3436145,46
2026-08-25T19:59:41+00:00,3436149,46
2026-08-25T20:00:41+00:00,3436173,46
2026-08-25T20:01:41+00:00,3436169,46
2026-08-25T20:02:41+00:00,3436171,46
2026-08-25T20:03:41+00:00,3436181,46
2026-08-25T20:04:42+00:00,3436187,46
2026-08-25T20:05:42+00:00,3436187,46
2026-08-25T20:06:42+00:00,3436188,46
2026-08-25T20:07:42+00:00,3436190,46
2026-08-25T20:08:42+00:00,3436201,46
2026-08-25T20:09:42+00:00,3436202,46
2026-08-25T20:10:42+00:00,3436204,46
2026-08-25T20:11:42+00:00,3436204,46
2026-08-25T20:12:43+00:00,3436211,46
2026-08-25T20:13:43+00:00,3436225,46
2026-08-25T20:14:43+00:00,3436225,46
2026-08-25T20:15:43+00:00,3436225,46
2026-08-25T20:16:43+00:00,3436235,46
2026-08-25T20:17:43+00:00,3436244,46
2026-08-25T20:18:43+00:00,3436235,46
2026-08-25T20:19:43+00:00,3436264,46
2026-08-25T20:20:43+00:00,3436260,46
2026-08-25T20:21:44+00:00,3436265,46
2026-08-25T20:22:44+00:00,3436252,46
2026-08-25T20:23:44+00:00,3436279,46
2026-08-25T20:24:44+00:00,3436283,46
2026-08-25T20:25:44+00:00,3436289,46
2026-08-25T20:26:44+00:00,3436290,46
2026-08-25T20:27:44+00:00,3436299,46
2026-08-25T20:28:44+00:00,3436307,46
2026-08-25T20:29:45+00:00,3436311,46
2026-08-25T20:30:45+00:00,3436307,46
2026-08-25T20:31:45+00:00,3436307,46
2026-08-25T20:32:45+00:00,3436319,46
2026-08-25T20:33:45+00:00,3436316,46
2026-08-25T20:34:45+00:00,3436321,46
2026-08-25T20:35:45+00:00,3436318,46
2026-08-25T20:36:45+00:00,3436321,46
2026-08-25T20:37:46+00:00,3436328,46
2026-08-25T20:38:46+00:00,3436341,46
2026-08-25T20:39:46+00:00,3436342,46
2026-08-25T20:40:46+00:00,3436341,46
2026-08-25T20:41:46+00:00,3436331,46
2026-08-25T20:42:46+00:00,3436347,46
2026-08-25T20:43:46+00:00,3436357,46
2026-08-25T20:44:46+00:00,3436367,46
2026-08-25T20:45:47+00:00,3436360,46
2026-08-25T20:46:47+00:00,3436371,46
2026-08-25T20:47:47+00:00,3436374,46
2026-08-25T20:48:47+00:00,3436378,46
2026-08-25T20:49:47+00:00,3436385,46
2026-08-25T20:50:47+00:00,3436384,46
2026-08-25T20:51:47+00:00,3436398,46
2026-08-25T20:52:47+00:00,3436411,46
2026-08-25T20:53:47+00:00,3436405,46
2026-08-25T20:54:48+00:00,3436411,46
2026-08-25T20:55:48+00:00,3436435,46
2026-08-25T20:56:48+00:00,3436419,46
2026-08-25T20:57:48+00:00,3436439,46
2026-08-25T20:58:48+00:00,3436429,46
2026-08-25T20:59:48+00:00,3436446,46
2026-08-25T21:00:48+00:00,3436447,46
2026-08-25T21:01:48+00:00,3436443,46
2026-08-25T21:02:48+00:00,3436455,46
2026-08-25T21:03:49+00:00,3436454,46
2026-08-25T21:04:49+00:00,3436454,46
2026-08-25T21:05:49+00:00,3436463,46
2026-08-25T21:06:49+00:00,3436463,46
2026-08-25T21:07:49+00:00,3436474,46
2026-08-25T21:08:49+00:00,3436468,46
2026-08-25T21:09:49+00:00,3436492,46
2026-08-25T21:10:49+00:00,3436499,46
2026-08-25T21:11:50+00:00,3436492,46
2026-08-25T21:12:50+00:00,3436499,46
2026-08-25T21:13:50+00:00,3436501,46
2026-08-25T21:14:50+00:00,3436512,46
2026-08-25T21:15:50+00:00,3436516,46
2026-08-25T21:16:50+00:00,3436512,46
2026-08-25T21:17:50+00:00,3436489,46
2026-08-25T21:18:50+00:00,3436517,46
2026-08-25T21:19:51+00:00,3436507,46
2026-08-25T21:20:51+00:00,3436536,46
2026-08-25T21:21:51+00:00,3436509,46
2026-08-25T21:22:51+00:00,3436538,46
2026-08-25T21:23:51+00:00,3436536,46
2026-08-25T21:24:51+00:00,3436553,46
2026-08-25T21:25:51+00:00,3436553,46
2026-08-25T21:26:51+00:00,3436557,46
2026-08-25T21:27:51+00:00,3436550,46
2026-08-25T21:28:52+00:00,3436582,46
2026-08-25T21:29:52+00:00,3436562,46
2026-08-25T21:30:52+00:00,3436546,46
2026-08-25T21:31:52+00:00,3436586,46
2026-08-25T21:32:52+00:00,3436586,46
2026-08-25T21:33:52+00:00,3436581,46
2026-08-25T21:34:52+00:00,3436593,46
2026-08-25T21:35:52+00:00,3436592,46
2026-08-25T21:36:53+00:00,3436593,46
2026-08-25T21:37:53+00:00,3436592,46
2026-08-25T21:38:53+00:00,3436596,46
2026-08-25T21:39:53+00:00,3436597,46
2026-08-25T21:40:53+00:00,3436597,46
2026-08-25T21:41:53+00:00,3436611,46
2026-08-25T21:42:53+00:00,3436620,46
2026-08-25T21:43:53+00:00,3436641,46
2026-08-25T21:44:53+00:00,3436632,46
2026-08-25T21:45:54+00:00,3436632,46
2026-08-25T21:46:54+00:00,3436631,46
2026-08-25T21:49:38+00:00,3436654,46
2026-08-25T21:50:38+00:00,3436654,46
2026-08-25T21:51:38+00:00,3436661,46
2026-08-25T21:52:39+00:00,3436667,46
2026-08-25T21:53:39+00:00,3436676,46
2026-08-25T21:54:39+00:00,3436680,46
2026-08-25T21:55:39+00:00,3436676,46
2026-08-25T21:56:39+00:00,3436680,46
2026-08-25T21:57:39+00:00,3436683,46
2026-08-25T21:58:40+00:00,3436687,46
2026-08-25T21:59:40+00:00,3436687,46
2026-08-25T22:00:41+00:00,3436668,46
2026-08-25T22:01:41+00:00,3436692,46
2026-08-25T22:02:41+00:00,3436698,46
2026-08-25T22:03:41+00:00,3436697,46
2026-08-25T22:04:41+00:00,3436705,46
2026-08-25T22:05:41+00:00,3436705,46
2026-08-25T22:06:41+00:00,3436706,46
2026-08-25T22:07:42+00:00,3436707,46
2026-08-25T22:08:42+00:00,3436721,46
2026-08-25T22:09:42+00:00,3436729,46
2026-08-25T22:10:42+00:00,3436723,46
2026-08-25T22:11:42+00:00,3436729,46
2026-08-25T22:12:42+00:00,3436737,46
2026-08-25T22:13:42+00:00,3436741,46
2026-08-25T22:14:43+00:00,3436763,46
2026-08-25T22:15:43+00:00,3436767,46
2026-08-25T22:16:43+00:00,3436763,46
2026-08-25T22:17:43+00:00,3436767,46
2026-08-25T22:18:43+00:00,3436794,46
2026-08-25T22:19:43+00:00,3436798,46
2026-08-25T22:20:44+00:00,3436798,46
2026-08-25T22:21:44+00:00,3436801,46
2026-08-25T22:22:44+00:00,3436810,46
2026-08-25T22:23:44+00:00,3436817,46
2026-08-25T22:24:44+00:00,3436826,46
2026-08-25T22:25:44+00:00,3436826,46
2026-08-25T22:26:44+00:00,3436827,46
2026-08-25T22:27:45+00:00,3436831,46
2026-08-25T22:28:45+00:00,3436838,46
2026-08-25T22:29:45+00:00,3436854,46
2026-08-25T22:30:45+00:00,3436858,46
2026-08-25T22:31:45+00:00,3436858,46
2026-08-25T22:32:46+00:00,3436853,46
2026-08-25T22:33:46+00:00,3436862,46
2026-08-25T22:34:46+00:00,3436866,46
2026-08-25T22:35:46+00:00,3436866,46
2026-08-25T22:36:46+00:00,3436867,46
2026-08-25T22:37:46+00:00,3436879,46
2026-08-25T22:38:47+00:00,3436878,46
2026-08-25T22:39:47+00:00,3436888,46
2026-08-25T22:40:47+00:00,3436890,46
2026-08-25T22:41:47+00:00,3436893,46
2026-08-25T22:42:47+00:00,3436894,46
2026-08-25T22:43:47+00:00,3436895,46
2026-08-25T22:44:47+00:00,3436905,46
2026-08-25T22:45:47+00:00,3436905,46
2026-08-25T22:46:48+00:00,3436905,46
2026-08-25T22:47:48+00:00,3436913,46
2026-08-25T22:48:48+00:00,3436921,46
2026-08-25T22:49:48+00:00,3436935,46
2026-08-25T22:50:48+00:00,3436935,46
2026-08-25T22:51:48+00:00,3436935,46
2026-08-25T22:52:48+00:00,3436944,46
2026-08-25T22:53:49+00:00,3436943,46
2026-08-25T22:54:49+00:00,3436955,46
2026-08-25T22:55:49+00:00,3436954,46
2026-08-25T22:56:49+00:00,3436956,46
2026-08-25T22:57:49+00:00,3436959,46
2026-08-25T22:58:49+00:00,3436963,46
2026-08-25T22:59:50+00:00,3436968,46
2026-08-25T23:00:50+00:00,3436935,46
2026-08-25T23:01:51+00:00,3436973,46
2026-08-25T23:02:51+00:00,3436969,46
2026-08-25T23:03:51+00:00,3436971,46
2026-08-25T23:04:51+00:00,3436977,46
2026-08-25T23:05:51+00:00,3436979,46
2026-08-25T23:06:51+00:00,3436983,46
2026-08-25T23:07:52+00:00,3436987,46
2026-08-25T23:08:52+00:00,3436988,46
2026-08-25T23:09:52+00:00,3436997,46
2026-08-25T23:10:52+00:00,3436997,46
2026-08-25T23:11:52+00:00,3436997,46
2026-08-25T23:12:52+00:00,3437000,46
2026-08-25T23:13:52+00:00,3437002,46
2026-08-25T23:14:53+00:00,3437014,46
2026-08-25T23:15:53+00:00,3437014,46
2026-08-25T23:16:53+00:00,3437029,46
2026-08-25T23:17:53+00:00,3437032,46
2026-08-25T23:18:53+00:00,3437036,46
2026-08-25T23:19:53+00:00,3437043,46
2026-08-25T23:20:54+00:00,3437036,46
2026-08-25T23:21:54+00:00,3437045,46
2026-08-25T23:22:54+00:00,3437043,46
2026-08-25T23:23:54+00:00,3437057,46
2026-08-25T23:24:54+00:00,3437063,46
2026-08-25T23:25:54+00:00,3437056,46
2026-08-25T23:26:55+00:00,3437056,46
2026-08-25T23:27:55+00:00,3437067,46
2026-08-25T23:28:55+00:00,3437062,46
2026-08-25T23:29:55+00:00,3437078,46
2026-08-25T23:30:56+00:00,3437063,46
2026-08-25T23:31:56+00:00,3437080,46
2026-08-25T23:32:56+00:00,3437086,46
2026-08-25T23:33:56+00:00,3437084,46
2026-08-25T23:34:57+00:00,3437098,46
2026-08-25T23:35:57+00:00,3437098,46
2026-08-25T23:36:57+00:00,3437099,46
2026-08-25T23:37:57+00:00,3437097,46
2026-08-25T23:38:57+00:00,3437105,46
2026-08-25T23:39:57+00:00,3437103,46
2026-08-25T23:40:57+00:00,3437109,46
2026-08-25T23:41:57+00:00,3437109,46
2026-08-25T23:42:58+00:00,3437113,46
2026-08-25T23:43:58+00:00,3437118,46
2026-08-25T23:44:58+00:00,3437130,46
2026-08-25T23:45:58+00:00,3437130,46
2026-08-25T23:46:58+00:00,3437130,46
2026-08-25T23:47:58+00:00,3437129,46
2026-08-25T23:48:58+00:00,3437139,46
2026-08-25T23:49:59+00:00,3437142,46
2026-08-25T23:50:59+00:00,3437145,46
2026-08-25T23:51:59+00:00,3437145,46
2026-08-25T23:52:59+00:00,3437143,46
2026-08-25T23:53:59+00:00,3437152,46
2026-08-25T23:54:59+00:00,3437160,46
2026-08-25T23:56:00+00:00,3437157,46
2026-08-25T23:57:00+00:00,3437160,46
2026-08-25T23:58:00+00:00,3437163,46
2026-08-25T23:59:00+00:00,3437164,46
2026-08-26T00:00:00+00:00,3437165,46
2026-08-26T00:01:00+00:00,3437165,46
2026-08-26T00:02:01+00:00,3437162,46
2026-08-26T00:03:01+00:00,3437165,46
2026-08-26T00:04:01+00:00,3437162,46
2026-08-26T00:05:01+00:00,3437165,46
2026-08-26T00:06:01+00:00,3437162,46
2026-08-26T00:07:01+00:00,3437165,46
2026-08-26T00:08:02+00:00,3437165,46
2026-08-26T00:09:02+00:00,3437172,46
2026-08-26T00:10:02+00:00,3437172,46
2026-08-26T00:11:02+00:00,3437190,46
2026-08-26T00:12:02+00:00,3437190,46
2026-08-26T00:13:02+00:00,3437190,46
2026-08-26T00:14:02+00:00,3437192,46
2026-08-26T00:15:03+00:00,3437202,46
2026-08-26T00:16:03+00:00,3437211,46
2026-08-26T00:17:03+00:00,3437212,46
2026-08-26T00:18:03+00:00,3437212,46
2026-08-26T00:19:03+00:00,3437221,46
2026-08-26T00:20:03+00:00,3437230,46
2026-08-26T00:21:03+00:00,3437230,46
2026-08-26T00:22:04+00:00,3437234,46
2026-08-26T00:23:04+00:00,3437246,46
2026-08-26T00:24:04+00:00,3437251,46
2026-08-26T00:25:04+00:00,3437262,46
2026-08-26T00:26:04+00:00,3437262,46
2026-08-26T00:27:04+00:00,3437272,46
2026-08-26T00:28:04+00:00,3437267,46
2026-08-26T00:29:05+00:00,3437283,46
2026-08-26T00:30:05+00:00,3437274,46
2026-08-26T00:31:06+00:00,3437261,46
2026-08-26T00:32:06+00:00,3437274,46
2026-08-26T00:33:06+00:00,3437274,46
2026-08-26T00:34:06+00:00,3437290,46
2026-08-26T00:35:06+00:00,3437282,46
2026-08-26T00:36:06+00:00,3437280,46
2026-08-26T00:37:06+00:00,3437291,46
2026-08-26T00:38:07+00:00,3437291,46
2026-08-26T00:39:07+00:00,3437295,46
2026-08-26T00:40:30+00:00,3437308,46
2026-08-26T00:41:30+00:00,3437313,46
2026-08-26T00:42:30+00:00,3437310,46
2026-08-26T00:43:30+00:00,3437317,46
2026-08-26T00:44:30+00:00,3437322,46
2026-08-26T00:45:30+00:00,3437329,46
2026-08-26T00:46:31+00:00,3437329,46
2026-08-26T00:47:31+00:00,3437334,46
2026-08-26T00:48:31+00:00,3437341,46
2026-08-26T00:49:31+00:00,3437341,46
2026-08-26T00:50:31+00:00,3437350,46
2026-08-26T00:51:31+00:00,3437350,46
2026-08-26T00:52:31+00:00,3437358,46
2026-08-26T00:53:32+00:00,3437364,46
2026-08-26T00:54:32+00:00,3437365,46
2026-08-26T00:55:32+00:00,3437365,46
2026-08-26T00:56:32+00:00,3437365,46
2026-08-26T00:57:32+00:00,3437365,46
2026-08-26T00:58:32+00:00,3437372,46
2026-08-26T00:59:32+00:00,3437366,46
2026-08-26T01:00:33+00:00,3437367,46
2026-08-26T01:01:33+00:00,3437366,46
2026-08-26T01:02:33+00:00,3437375,46
2026-08-26T01:03:33+00:00,3437375,46
2026-08-26T01:04:33+00:00,3437382,46
2026-08-26T01:05:33+00:00,3437382,46
2026-08-26T01:06:33+00:00,3437383,46
2026-08-26T01:07:34+00:00,3437388,46
2026-08-26T01:08:34+00:00,3437384,46
2026-08-26T01:09:34+00:00,3437394,46
2026-08-26T01:10:34+00:00,3437390,46
2026-08-26T01:11:34+00:00,3437390,46
2026-08-26T01:12:34+00:00,3437394,46
2026-08-26T01:13:34+00:00,3437394,46
2026-08-26T01:14:35+00:00,3437398,46
2026-08-26T01:15:35+00:00,3437402,46
2026-08-26T01:16:35+00:00,3437398,46
2026-08-26T01:17:35+00:00,3437398,46
2026-08-26T01:18:35+00:00,3437398,46
2026-08-26T01:19:35+00:00,3437402,46
2026-08-26T01:20:36+00:00,3437412,46
2026-08-26T01:21:36+00:00,3437408,46
2026-08-26T01:22:36+00:00,3437409,46
2026-08-26T01:23:36+00:00,3437409,46
2026-08-26T01:24:36+00:00,3437415,46
2026-08-26T01:25:36+00:00,3437415,46
2026-08-26T01:26:36+00:00,3437415,46
2026-08-26T01:27:37+00:00,3437421,46
2026-08-26T01:28:37+00:00,3437443,46
2026-08-26T01:29:37+00:00,3437454,46
2026-08-26T01:30:37+00:00,3437454,46
2026-08-26T01:31:37+00:00,3437454,46
2026-08-26T01:32:37+00:00,3437454,46
2026-08-26T01:33:37+00:00,3437446,46
2026-08-26T01:34:38+00:00,3437456,46
2026-08-26T01:35:38+00:00,3437491,46
2026-08-26T01:36:38+00:00,3437462,46
2026-08-26T01:37:38+00:00,3437491,46
2026-08-26T01:38:38+00:00,3437453,46
2026-08-26T01:39:38+00:00,3437475,46
2026-08-26T01:40:38+00:00,3437453,46
2026-08-26T01:41:39+00:00,3437463,46
2026-08-26T01:42:39+00:00,3437482,46
2026-08-26T01:43:39+00:00,3437492,46
2026-08-26T01:44:39+00:00,3437501,46
2026-08-26T01:45:39+00:00,3437512,46
2026-08-26T01:46:39+00:00,3437527,46
2026-08-26T01:47:39+00:00,3437538,46
2026-08-26T01:48:40+00:00,3437538,46
2026-08-26T01:49:40+00:00,3437545,46
2026-08-26T01:50:40+00:00,3437545,46
2026-08-26T01:51:40+00:00,3437545,46
2026-08-26T01:52:40+00:00,3437516,46
2026-08-26T01:53:40+00:00,3437561,46
2026-08-26T01:54:40+00:00,3437563,46
2026-08-26T01:55:41+00:00,3437539,46
2026-08-26T01:56:41+00:00,3437553,46
2026-08-26T01:57:41+00:00,3437570,46
2026-08-26T01:58:41+00:00,3437567,46
2026-08-26T01:59:41+00:00,3437570,46
2026-08-26T02:00:42+00:00,3437573,46
2026-08-26T02:01:42+00:00,3437573,46
2026-08-26T02:02:42+00:00,3437577,46
2026-08-26T02:03:42+00:00,3437574,46
2026-08-26T02:04:42+00:00,3437574,46
2026-08-26T02:05:42+00:00,3437574,46
2026-08-26T02:06:42+00:00,3437575,46
2026-08-26T02:07:42+00:00,3437580,46
2026-08-26T02:08:43+00:00,3437583,46
2026-08-26T02:09:43+00:00,3437589,46
2026-08-26T02:10:43+00:00,3437589,46
2026-08-26T02:11:43+00:00,3437589,46
2026-08-26T02:12:43+00:00,3437599,46
2026-08-26T02:13:43+00:00,3437595,46
2026-08-26T02:14:44+00:00,3437596,46
2026-08-26T02:15:44+00:00,3437596,46
2026-08-26T02:16:44+00:00,3437596,46
2026-08-26T02:17:44+00:00,3437597,46
2026-08-26T02:18:44+00:00,3437599,46
2026-08-26T02:19:44+00:00,3437603,46
2026-08-26T02:20:44+00:00,3437603,46
2026-08-26T02:21:45+00:00,3437603,46
2026-08-26T02:22:45+00:00,3437607,46
2026-08-26T02:23:45+00:00,3437625,46
2026-08-26T02:24:45+00:00,3437622,46
2026-08-26T02:25:45+00:00,3437622,46
2026-08-26T02:26:45+00:00,3437622,46
2026-08-26T02:27:45+00:00,3437623,46
2026-08-26T02:28:45+00:00,3437625,46
2026-08-26T02:29:46+00:00,3437630,46
2026-08-26T02:30:46+00:00,3437633,46
2026-08-26T02:31:46+00:00,3437634,46
2026-08-26T02:32:46+00:00,3437646,46
2026-08-26T02:33:46+00:00,3437649,46
2026-08-26T02:34:46+00:00,3437663,46
2026-08-26T02:35:47+00:00,3437663,46
2026-08-26T02:36:47+00:00,3437664,46
2026-08-26T02:37:47+00:00,3437655,46
2026-08-26T02:38:47+00:00,3437666,46
2026-08-26T02:39:47+00:00,3437661,46
2026-08-26T02:40:47+00:00,3437661,46
2026-08-26T02:41:47+00:00,3437661,46
2026-08-26T02:42:47+00:00,3437661,46
2026-08-26T02:43:48+00:00,3437662,46
2026-08-26T02:44:48+00:00,3437667,46
2026-08-26T02:45:48+00:00,3437664,46
2026-08-26T02:46:48+00:00,3437665,46
2026-08-26T02:47:48+00:00,3437680,46
2026-08-26T02:48:48+00:00,3437690,46
2026-08-26T02:49:49+00:00,3437685,46
2026-08-26T02:50:49+00:00,3437694,46
2026-08-26T02:51:49+00:00,3437685,46
2026-08-26T02:52:49+00:00,3437702,46
2026-08-26T02:53:49+00:00,3437697,46
2026-08-26T02:54:49+00:00,3437689,46
2026-08-26T02:55:50+00:00,3437701,46
2026-08-26T02:56:50+00:00,3437710,46
2026-08-26T02:57:50+00:00,3437701,46
2026-08-26T02:58:50+00:00,3437705,46
2026-08-26T02:59:50+00:00,3437718,46
2026-08-26T03:00:50+00:00,3437718,46
2026-08-26T03:01:51+00:00,3437711,46
2026-08-26T03:02:51+00:00,3437711,46
2026-08-26T03:03:51+00:00,3437711,46
2026-08-26T03:04:51+00:00,3437715,46
2026-08-26T03:05:51+00:00,3437715,46
2026-08-26T03:06:51+00:00,3437715,46
2026-08-26T03:07:51+00:00,3437715,46
2026-08-26T03:08:52+00:00,3437717,46
2026-08-26T03:09:52+00:00,3437717,46
2026-08-26T03:10:52+00:00,3437717,46
2026-08-26T03:11:52+00:00,3437725,46
2026-08-26T03:12:52+00:00,3437725,46
2026-08-26T03:13:52+00:00,3437722,46
2026-08-26T03:14:52+00:00,3437724,46
2026-08-26T03:15:53+00:00,3437722,46
2026-08-26T03:16:53+00:00,3437722,46
2026-08-26T03:17:53+00:00,3437722,46
2026-08-26T03:18:53+00:00,3437735,46
2026-08-26T03:19:53+00:00,3437728,46
2026-08-26T03:20:53+00:00,3437732,46
2026-08-26T03:21:53+00:00,3437732,46
2026-08-26T03:22:54+00:00,3437733,46
2026-08-26T03:23:54+00:00,3437739,46
2026-08-26T03:24:54+00:00,3437739,46
2026-08-26T03:25:54+00:00,3437743,46
2026-08-26T03:26:54+00:00,3437742,46
2026-08-26T03:27:54+00:00,3437743,46
2026-08-26T03:28:54+00:00,3437743,46
2026-08-26T03:29:55+00:00,3437753,46
2026-08-26T03:31:07+00:00,3437765,46
2026-08-26T03:32:07+00:00,3437765,46
2026-08-26T03:33:07+00:00,3437774,46
2026-08-26T03:34:07+00:00,3437776,46
2026-08-26T03:35:07+00:00,3437779,46
2026-08-26T03:36:07+00:00,3437779,46
2026-08-26T03:37:07+00:00,3437782,46
2026-08-26T03:38:08+00:00,3437782,46
2026-08-26T03:39:08+00:00,3437787,46
2026-08-26T03:40:08+00:00,3437791,46
2026-08-26T03:41:08+00:00,3437791,46
2026-08-26T03:42:08+00:00,3437788,46
2026-08-26T03:43:08+00:00,3437792,46
2026-08-26T03:44:08+00:00,3437800,46
2026-08-26T03:45:08+00:00,3437806,46
2026-08-26T03:46:09+00:00,3437807,46
2026-08-26T03:47:09+00:00,3437807,46
2026-08-26T03:48:09+00:00,3437807,46
2026-08-26T03:49:09+00:00,3437815,46
2026-08-26T03:50:09+00:00,3437820,46
2026-08-26T03:51:09+00:00,3437820,46
2026-08-26T03:52:09+00:00,3437820,46
2026-08-26T03:53:09+00:00,3437826,46
2026-08-26T03:54:10+00:00,3437823,46
2026-08-26T03:55:10+00:00,3437836,46
2026-08-26T03:56:10+00:00,3437836,46
2026-08-26T03:57:10+00:00,3437831,46
2026-08-26T03:58:10+00:00,3437831,46
2026-08-26T03:59:10+00:00,3437831,46
2026-08-26T04:00:10+00:00,3437831,46
2026-08-26T04:01:10+00:00,3437837,46
2026-08-26T04:02:10+00:00,3437845,46
2026-08-26T04:03:11+00:00,3437845,46
2026-08-26T04:04:11+00:00,3437845,46
2026-08-26T04:05:11+00:00,3437846,46
2026-08-26T04:06:11+00:00,3437847,46
2026-08-26T04:07:11+00:00,3437851,46
2026-08-26T04:08:11+00:00,3437851,46
2026-08-26T04:09:11+00:00,3437858,46
2026-08-26T04:10:11+00:00,3437859,46
2026-08-26T04:11:11+00:00,3437859,46
2026-08-26T04:12:12+00:00,3437859,46
2026-08-26T04:13:12+00:00,3437859,46
2026-08-26T04:14:12+00:00,3437869,46
2026-08-26T04:15:12+00:00,3437870,46
2026-08-26T04:16:12+00:00,3437881,46
2026-08-26T04:17:12+00:00,3437885,46
2026-08-26T04:18:12+00:00,3437881,46
2026-08-26T04:19:13+00:00,3437887,46
2026-08-26T04:20:13+00:00,3437887,46
2026-08-26T04:21:13+00:00,3437887,46
2026-08-26T04:22:13+00:00,3437887,46
2026-08-26T04:23:13+00:00,3437889,46
2026-08-26T04:24:13+00:00,3437896,46
2026-08-26T04:25:13+00:00,3437896,46
2026-08-26T04:26:13+00:00,3437896,46
